station,date,AWND,PRCP,SNOW,TAVG,TMAX,TMIN,TSUN
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/14/2013,9.62,0,0,71,86,54,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/15/2013,13.65,0.03,0,76,86,69,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/16/2013,13.2,0,0,79,93,72,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/17/2013,11.86,0,0,81,93,74,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/18/2013,13.42,0,0,81,95,71,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/19/2013,13.87,0,0,81,92,72,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/20/2013,13.65,0,0,81,93,72,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/21/2013,12.75,0,0,81,91,69,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/22/2013,4.92,0,0,75,92,56,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/23/2013,9.17,0,0,81,91,74,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/24/2013,6.71,3.13,0,78,84,69,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/25/2013,5.82,0.6,0,73,80,70,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/26/2013,10.07,0.25,0,77,87,71,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/27/2013,11.86,0,0,78,90,69,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/28/2013,14.32,0,0,80,90,74,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/29/2013,16.78,0,0,80,88,74,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/30/2013,14.09,0,0,81,91,76,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",5/31/2013,13.42,0,0,83,92,77,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/1/2013,10.07,0,0,84,94,76,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/2/2013,7.61,0.08,0,80,87,65,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/3/2013,2.24,0,0,76,93,61,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/4/2013,7.16,0,0,79,94,65,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/5/2013,5.82,0,0,80,94,64,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/6/2013,6.04,0,0,81,96,67,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/7/2013,6.04,0,0,78,87,64,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/8/2013,5.14,0,0,75,92,58,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/9/2013,5.14,0.06,0,80,90,70,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/10/2013,5.14,0,0,80,96,67,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/11/2013,6.93,0,0,82,95,71,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/12/2013,9.17,0,0,81,95,72,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/13/2013,6.26,0,0,82,96,73,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/14/2013,3.8,0,0,81,93,72,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/15/2013,5.37,0,0,83,91,77,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/16/2013,8.95,0,0,84,97,75,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/17/2013,10.07,0,0,87,98,77,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/18/2013,5.82,0.06,0,84,95,72,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/19/2013,7.83,0,0,85,97,73,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/20/2013,10.96,0,0,86,98,73,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/21/2013,10.74,0,0,86,98,75,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/22/2013,11.41,0,0,86,98,74,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/23/2013,11.86,0,0,86,97,74,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/24/2013,12.97,0,0,86,100,75,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/25/2013,14.09,0,0,87,100,77,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/26/2013,12.3,0,0,87,101,78,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/27/2013,7.38,0,0,88,102,76,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/28/2013,4.92,0,0,89,105,75,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/29/2013,6.93,0,0,91,107,72,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",6/30/2013,5.82,0.55,0,86,96,72,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/1/2013,8.5,0,0,83,91,67,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/2/2013,5.59,0,0,78,94,63,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/3/2013,3.58,0,0,80,95,60,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/4/2013,3.58,0,0,80,96,63,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/5/2013,5.37,0,0,83,98,65,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/6/2013,6.04,0,0,84,99,67,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/7/2013,5.37,0,0,86,100,71,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/8/2013,9.62,0.02,0,82,93,76,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/9/2013,8.28,0,0,85,99,74,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/10/2013,6.93,0,0,86,100,71,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/11/2013,7.16,0,0,87,100,73,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/12/2013,5.82,0,0,88,102,72,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/13/2013,4.25,0,0,89,104,70,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/14/2013,8.5,0,0,88,97,74,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/15/2013,7.16,0.31,0,77,83,71,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/16/2013,8.28,0,0,79,95,71,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/17/2013,6.26,0.65,0,79,92,72,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/18/2013,4.47,0,0,80,95,72,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/19/2013,4.03,0,0,81,96,69,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/20/2013,5.82,0,0,82,94,71,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/21/2013,7.61,0.06,0,81,96,72,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/22/2013,11.86,0,0,84,98,77,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/23/2013,11.63,0,0,87,99,77,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/24/2013,8.05,0,0,86,97,75,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/25/2013,6.49,0,0,85,100,73,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/26/2013,9.17,0.37,0,87,100,74,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/27/2013,7.83,0.03,0,83,89,74,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/28/2013,7.83,0,0,83,98,75,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/29/2013,11.86,0,0,87,101,76,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/30/2013,10.96,0,0,87,102,76,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",7/31/2013,6.93,0,0,87,103,75,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/1/2013,5.14,0,0,88,103,75,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/2/2013,7.83,0,0,88,102,74,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/3/2013,9.84,0,0,88,101,74,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/4/2013,8.28,0,0,88,100,75,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/5/2013,10.51,0,0,88,103,72,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/6/2013,10.96,0,0,89,104,74,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/7/2013,11.18,0,0,89,105,78,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/8/2013,10.51,0,0,90,105,77,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/9/2013,5.37,0,0,87,103,72,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/10/2013,5.82,0.02,0,89,104,72,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/11/2013,5.14,0,0,85,100,73,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/12/2013,7.61,0,0,85,100,72,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/13/2013,7.83,0,0,88,102,77,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/14/2013,8.05,0,0,88,103,76,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/15/2013,5.82,1.43,0,84,96,72,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/16/2013,4.7,0,0,81,97,72,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/17/2013,6.49,0,0,81,95,69,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/18/2013,2.68,0,0,80,96,64,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/19/2013,2.46,0,0,81,97,67,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/20/2013,5.82,0,0,82,96,67,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/21/2013,4.47,0,0,82,96,71,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/22/2013,3.36,0,0,83,98,70,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/23/2013,2.91,0,0,84,98,71,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/24/2013,3.8,0.17,0,86,100,73,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/25/2013,6.71,0,0,83,95,73,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/26/2013,8.95,0.03,0,83,90,73,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/27/2013,5.82,0,0,78,87,71,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/28/2013,4.25,0,0,80,96,68,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/29/2013,2.01,0,0,85,101,70,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/30/2013,4.92,0,0,87,104,72,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",8/31/2013,6.49,0,0,88,102,73,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/1/2013,7.16,0,0,87,100,73,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/2/2013,5.37,0,0,87,101,73,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/3/2013,3.58,0,0,87,102,72,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/4/2013,5.59,1.31,0,88,101,73,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/5/2013,3.13,0,0,81,97,71,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/6/2013,2.91,0,0,83,96,72,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/7/2013,3.8,1.03,0,82,97,72,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/8/2013,4.47,0,0,78,91,71,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/9/2013,3.8,0.14,0,78,90,69,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/10/2013,4.92,0.04,0,77,91,71,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/11/2013,4.25,0,0,80,93,73,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/12/2013,2.91,0,0,81,94,69,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/13/2013,4.03,0,0,82,96,69,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/14/2013,3.36,0,0,81,94,68,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/15/2013,3.8,0,0,82,93,71,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/16/2013,4.7,0.03,0,81,92,72,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/17/2013,4.25,0,0,80,92,72,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/18/2013,5.14,0,0,81,94,71,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/19/2013,4.92,0.03,0,81,94,74,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/20/2013,9.84,1.3,0,78,82,72,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/21/2013,13.42,0,0,74,84,59,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/22/2013,5.82,0,0,69,84,56,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/23/2013,1.12,0,0,70,90,55,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/24/2013,3.36,0,0,76,96,61,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/25/2013,3.36,0,0,78,96,63,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/26/2013,7.38,0,0,77,91,61,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/27/2013,8.72,0.06,0,82,91,75,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/28/2013,7.16,0.44,0,82,92,74,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/29/2013,5.82,0.62,0,73,75,66,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",9/30/2013,1.79,0,0,73,88,61,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/1/2013,5.14,0,0,75,90,62,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/2/2013,8.5,0,0,80,91,74,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/3/2013,8.5,0,0,81,91,74,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/4/2013,9.62,0,0,80,91,70,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/5/2013,7.61,0,0,79,89,62,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/6/2013,7.61,0.76,0,67,81,51,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/7/2013,1.12,0,0,63,85,47,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/8/2013,2.01,0,0,65,83,49,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/9/2013,4.47,0,0,65,84,49,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/10/2013,6.49,0,0,70,86,56,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/11/2013,9.17,0,0,77,88,70,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/12/2013,6.93,0.94,0,81,92,74,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/13/2013,7.16,3.16,0,74,77,68,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/14/2013,5.14,0.26,0,74,80,71,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/15/2013,7.83,0,0,76,85,59,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/16/2013,10.07,0.93,0,61,62,55,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/17/2013,5.37,0,0,62,73,51,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/18/2013,3.36,0,0,62,73,52,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/19/2013,11.41,0,0,62,67,46,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/20/2013,4.47,0,0,55,74,38,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/21/2013,4.03,0.25,0,65,79,55,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/22/2013,8.05,0,0,65,75,49,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/23/2013,3.36,0,0,61,82,46,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/24/2013,2.01,0,0,62,81,45,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/25/2013,3.8,0,0,62,79,47,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/26/2013,6.71,0,0,68,82,56,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/27/2013,2.46,0.37,0,68,74,61,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/28/2013,8.28,0,0,70,82,65,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/29/2013,10.96,0,0,75,85,70,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/30/2013,9.84,0.64,0,77,85,72,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",10/31/2013,5.82,2.49,0,75,82,51,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/1/2013,7.38,0,0,63,85,46,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/2/2013,6.93,0,0,66,74,47,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/3/2013,4.92,0,0,53,70,37,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/4/2013,3.13,0.03,0,62,69,59,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/5/2013,5.82,0.01,0,69,81,65,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/6/2013,8.5,0.69,0,67,72,50,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/7/2013,10.51,0,0,53,64,42,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/8/2013,4.25,0,0,56,66,49,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/9/2013,3.13,0.03,0,59,71,54,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/10/2013,2.01,0,0,64,69,61,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/11/2013,1.57,0,0,63,75,49,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/12/2013,13.87,0,0,56,60,43,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/13/2013,7.38,0,0,45,55,31,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/14/2013,4.25,0,0,42,62,27,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/15/2013,5.82,0,0,59,77,48,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/16/2013,10.51,0,0,69,82,58,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/17/2013,4.92,0,0,77,89,61,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/18/2013,6.49,0,0,67,78,58,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/19/2013,5.82,0,0,64,73,50,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/20/2013,4.47,0.01,0,62,74,54,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/21/2013,7.83,0,0,72,82,68,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/22/2013,17,0.24,0,54,73,36,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/23/2013,16.55,0.03,0,38,43,37,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/24/2013,14.76,0.31,0,41,43,35,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/25/2013,9.84,0.81,0,36,40,35,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/26/2013,13.87,0,0,42,53,38,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/27/2013,7.83,0,0,44,52,29,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/28/2013,1.12,0,0,38,56,26,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/29/2013,2.91,0,0,41,63,27,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",11/30/2013,3.8,0,0,55,67,44,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/1/2013,6.49,0,0,62,73,47,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/2/2013,4.25,0,0,65,81,50,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/3/2013,4.92,0,0,64,86,44,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/4/2013,4.92,0,0,63,76,54,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/5/2013,16.55,0.01,0,54,68,34,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/6/2013,16.11,0.07,0,35,39,29,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/7/2013,12.97,0,0,29,31,27,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/8/2013,1.79,0,0,33,46,28,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/9/2013,12.3,0.06,0,37,40,31,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/10/2013,6.93,0,0,36,47,25,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/11/2013,4.03,0,0,37,57,25,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/12/2013,4.7,0,0,42,52,31,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/13/2013,4.03,0.13,0,44,51,41,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/14/2013,10.07,0,0,48,51,32,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/15/2013,3.8,0,0,43,61,29,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/16/2013,3.8,0,0,43,67,25,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/17/2013,2.24,0,0,47,72,28,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/18/2013,5.82,0,0,48,70,32,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/19/2013,12.53,0,0,63,77,51,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/20/2013,10.29,0,0,69,74,64,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/21/2013,6.26,0.59,0,60,74,39,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/22/2013,8.72,0,0,46,56,33,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/23/2013,5.82,0,0,40,55,28,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/24/2013,4.7,0,0,39,58,24,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/25/2013,2.91,0,0,44,54,31,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/26/2013,5.37,0,0,47,55,39,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/27/2013,2.91,0,0,49,58,40,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/28/2013,3.58,0,0,46,61,33,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/29/2013,7.38,0,0,49,63,34,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/30/2013,7.83,0,0,38,43,34,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",12/31/2013,2.24,0,0,40,51,32,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/1/2014,6.26,0,0,45,64,33,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/2/2014,12.3,0,0,46,53,27,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/3/2014,5.37,0,0,36,56,19,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/4/2014,11.41,0,0,50,71,38,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/5/2014,17,0,0,52,58,33,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/6/2014,11.18,0,0,31,34,20,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/7/2014,6.93,0,0,29,46,12,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/8/2014,2.46,0.19,0,44,53,40,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/9/2014,4.92,0,0,55,69,51,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/10/2014,11.41,0.22,0,65,71,58,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/11/2014,4.47,0,0,60,73,36,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/12/2014,7.61,0,0,50,67,31,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/13/2014,9.17,0,0,63,69,35,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/14/2014,7.83,0,0,50,74,29,
"AUSTIN BERGSTROM INTERNATIONAL AIRPORT, TX US",1/15/2014,6.49,0,0,53,63,35,
